Comments,Label
 mani kandan  paisa elanu sonna vetta paravalaya vetamatagalea athan problem bro,Counter-speech
 basic tamizhan   neenga makkala seerum sirappumaa vaazha veiyyunga paakalaam      onnuthukkum udhavaadha comment ah poda mattum dhaan varuveenga ,None-of-the-above
 insta id dm panuga sis  ,None-of-the-above
 anand  srnivasan sir s very very  valuable and bold talk thank you sir ,None-of-the-above
 super explain bro excellent tq bro,None-of-the-above
 nabi patti pesa naiku urimai ellai   nabi maha punithar da yetchi payale   vidavaihaluku val tanda vallal da   nabi ngra vartayai un naripona nakkal sollade   chee naiye,Misandry
 video lastile ninga ellarukkum sappadu podarathu nallathu than     aanal atha video eduthu unga promotionukkaka podarhinga      sappadu vangira avangalum manusyanka thane    ,Counter-speech
 idhu  than  meera  mithuna              ,None-of-the-above
 nee penna naane confuse aaitten    ,Misogyny
 yenda mapla varathantachana ketta ponnoda appa rathatha kudikiranu solra  apa engaruntho vantha nenga saakuravaraikum enga rathatha kudikirathu matum sariya  oru ponnuku ethiri pen matume  athe varathantachanai ketpathum penkal matume  aan nichayamaka ellai,Misogyny
 chinakara porukingala kanda pee thinitu yenda matha countries la irukavangala savadikringa   china naade azhinjaa kuda nala irukum  apdi ena wild animals birds thinu vazhanum nengalam cha  nai eli vavvala cha vomattudhu karumam,Xenophobia
 johnson solomon e  nee tamilanaada ,None-of-the-above
 durai pandi  hi nalla erukingala,None-of-the-above
 intha mari oru show la erukarthunala than lgbtq makkal ku asingama erukuthu  plz intha mari show la stop pannunga,Counter-speech
 rafeeq samreen rafeeq samreen  unga masoodila muthalla pengala nulaya mudiyumaada pesavanthutaan,None-of-the-above
      hey poda ultimate     ,None-of-the-above
 aiiya gobi  pona episode apdi pesittu intha epsiode maathi pesaringa     ennaya nadakuthu neeya naana va ithukku per ,Counter-speech
 act panna maariye terila broo    ,None-of-the-above
  dna matram karanam karuthukaluku velai illai  ,None-of-the-above
 naan unga pakkam iyya h  raja annan avarkaluku thalai vanaguren iyya,None-of-the-above
 antha saniyangala kandukama vidunga   unga husband kitta paasama nadanthukonga   avar kita complaint panathinga   avar illatha pothu nalla nose cut panni vidunga ,Misandry
 ithalam sona yaru kekura     pondati pecha madhikirathe ila,None-of-the-above
 a ethu padu kavalam d pu,None-of-the-above
 rajaram t  vungammava okka    dei loosu yaru da original indian   neethan arivaali aachey sollu paapoam    north indians mattumaaa ,Misandry
 gowri jeeva  mm kas tha venum    ,None-of-the-above
 nanum oru thirunangai than   feelings velipadutha mudiyama romba kastapaduren      familykaga than iruken       kadavule      kodumaiya iruku   ,None-of-the-above
 neengal sonna ade pondra karuthugalai christian mission school galilum and madarsakkalilum bodhikirargal enbadu ungalukku theriyuma illai adellam illai endru kadanthu povirgala mr salan ,None-of-the-above
 thayavu senju straightunu sollitu thavulatha kalara thookitu niraya poor oorkulla suthuranuva athula niraya per bi sexual than summa veliya build up koduthukurathu  yevanum inga     yokkiyan kidaiyathu so nee straight na mathavangulam apdinu irukanum entha necessary kidaiyathu gender is secondary  humanity oda behave pannunga   treat human as human,Counter-speech
 inime boys kuda boys toilet la nimadhiya poga mudiyathu ,Homophobia
 thevidiya paiya etcha mmmla mohammed nabiya mean pani pesa unakku thaguthi illa                mathavathi ku        paiya potta badu,Misandry
 worst epsiode video in neeya naana,None-of-the-above
 hi brothers live romba nalla erunthuchu    jokes emotions   niraiya nalla vishayangal share panninga  semma   ithuvum kadanthu pogum happy a erunga ram brother    sikku bro neengalum   safe a erunga   happy a erunga    ,Hope-Speech
 velavan  ye bro age kekkureenga,None-of-the-above
 love u akka feel panathiga  ellarum oru naal purunjukkuvaanga  love u akka,None-of-the-above
 kala rani   haha haha haha ,None-of-the-above
 dai punda seeman ni ellam yeththana perukkuda poorantha,Misandry
 ramya r therinji panla avanga,None-of-the-above
 bro oruthaan athaavathu oru boy oru boy aaa marriage pannunaa avan gay aaaa illa once friend aaa ve irundhu eppamaavathu serndhu irundhaanaalum gay thaana ,None-of-the-above
 anitha anitha  ethu eppa d kaama unaru ahum,Misogyny
 sudha s   puriyala nga,None-of-the-above
 unga prank ah vera yaarukittayaachum pannalaam la    avngalae paavam     ,None-of-the-above
 chutti payyan sam  hi darling,None-of-the-above
 plz china va yela naadukalum senthu katupatuthanum avanota anuaayitha medicine nai parikanum avonota products vaanka kutathu avanota company a mootanum elaina nama naadu matum ela ulaga naate alinchirum,Xenophobia
   mb     vishnupriya           losliya vitu la irrukanga,None-of-the-above
 jaya deepak b  ipo ungaluku enna      ,None-of-the-above
 vera level ma   pinra    ,None-of-the-above
 bro black magic pathi pesuvingala,None-of-the-above
 h raja pudikkatbu but vairamuthu vin karuthukkal thavaru,None-of-the-above
 elarum jaathi venanu solraga jaathi poita salugaiyum poidum ungaluku enpa vairu eriuthu        ,None-of-the-above
 h raja punda onnakku madham pudichiirukku madham pudikkatha thamizhar da seeman,Misandry
      vera level comment ponnu kum payanukum vithyasame irukathu  ,Hope-Speech
 full episode ah uploade pannunga bro,None-of-the-above
 hari prasanth  haan bro neega,None-of-the-above
 unga age enna bro unga face pakkanum asaiya irukku bro ,None-of-the-above
 ranjani ranju  yarada sollura    pooluku poranthavanea,Misandry
 raj  rajesh  number kudu da,None-of-the-above
 ungala maari buthi irukkura nallavanga naatuku romba theva mam  proud to have u in tamil boomi  evanchu epdiyachu sollatum kabodhi pasanga pecha lam kandukkaadheenga ,Misandry
 anna super ahh acting panirukenga     keep doing bro,None-of-the-above
 correct than sis      na sathikka poranthavanu appappoo nenaippa     ana avanga mela thevai ellama pazhiya pottu   adichiii    v tula utkara vaikura sila jenmangal     erukku      en life en pasangalukkaga poruthuttu pora ,None-of-the-above
 ivan moonji ya pathale sema kadupu aguthu   chance kidacha ongi rendu appu apiduva  ,Misandry
 oru doubt     ninga ipdi irukumbothu ungala oru girl aa mariage panni avanga kuda sex vachikamudiyuma     ,None-of-the-above
 edhu     poi ethuku neenga picha yadukalam podava kattitu,Misandry
 theru naggai akka super vera leval,None-of-the-above
 love yar mela varunu theriyadhu  adhe mathiri ipo oru boyku ponnu mela than love varanunnu kidiyathu so orutharuku love same gender melaya love vandha accept pandrathu thappu kidaiyathu  avanga feelingsku madhippu kudukanum,Counter-speech
 ethanai islamiyargalai b j p target pannanga sir    factoda sollunga pappom,None-of-the-above
 deei police ku yevallo periyaa wrk lam eruku da avangala ethu ku lam poooi vara vechitingale daaa,None-of-the-above
 otha evanku unna petha hindi punda mangan,Misandry
 potru ma en varutha padra  ,None-of-the-above
 anna unga brother transgender na nenga yathupingala,Transphobic
 hyayo enak idu teryama poche     ithana peru clg ku poiirkinga     nalam clg e pogamate     ,None-of-the-above
 dei asihiq nee nalla varuvada    english pesama olunga interview panninirukka machaa,None-of-the-above
 s ravikumar s ravikumar  illa bro enna bro neenga neengala hii solitu gay van kekurinka i am studying college bro nan gay illa bro,None-of-the-above
 ivlo vayasakutha ariviruka ungaluku tamilathan andal paadiya thirupaavai ituku athu tamil sanga tamil athu athu unaku theriyathu summa vannthu kooochal podathinga,Counter-speech
 varsha devadoss  yanaku thariyala please solluga   ,None-of-the-above
 dai gopinath thavayusenju avangala paesa vidu ya      mike ah kuduthutu summa suma pesa vidama disturb panitu iruka,None-of-the-above
 nalla launch pannitu irukanunga pudhusu pudhusa allarukum spread panni vittu avanuku mattum vaccine kandupudichi vachurupan   podhidharman irundhu irundharuna evalo nalla irundhurukom,Xenophobia
 pandiyan p  ok number sent pannuga pesalam unga youtube channel la my what s app number sent panni irruken paaruga your what s app number sent me,None-of-the-above
 akka bag la mukkiyama      think ka kannuma,None-of-the-above
 arun krishnan endha visayathaium advertising panna adhu perusa valarum adhulaium indha visayathla villaivugal kadumaiya irukkum summave social mediala pengala kavarchiya kaatrudhala pacha pillaigalai kooda gang rape panni kolluranga ipdi irukkum podhu indha visayatha encourage pannadhinga nnu sonnen  arun indiala karuthu solla ellarukkum urimai irukku so mind your words  lgbt communitya asingama thitranga anga poi un veeradha kaattu,Homophobia
 ne tha dogsss da      ,None-of-the-above
 sri kumara  nombar send me whatsapp,None-of-the-above
 karthik p   ok  ppaa,None-of-the-above
 dhurv vickram  ku sister irundha ipdinthan iruppanga     avlo cute        ,None-of-the-above
 varun   his mom climax la onnu seruvanga nu expect panne    awesome story ,None-of-the-above
 sonu sonu dai sorkam illa naragam thaan pova repent plz repent jesus unnai matruvar repent plz,Misandry
 ithu manvekalin manavevakar thyvusaithu sathe matha ingali buthatergal yrum birku pothu kulntikalthan,None-of-the-above
 anna     pyramids of geza  pathi sollunga pls romba naala kekuran,None-of-the-above
 ethu eppadiyo  aana  indri mudhal china porulai vanga maten endru urudhi moli eduthu konden,Xenophobia
 kamal enna ipidi maaritar pillainga kastam kudava theriadhu ivar epadi makkaluku nalladhu seia mudium,None-of-the-above
 rafeeq samreen rafeeq samreen  avaru ethukuda muslim kaala nakkanu mutta kooothimovana enda avaru on um nabi patthi thappa peslaya apram enda unaku ippadi vekuthu,Misandry
 kannnna kuuuuuuu thhhhhhhhi aaantha boy yuda anna yapdi ponu kadikum yanada looooosu girl  uniku akkka yadi ponu kadikum kannna kuuuu thhhi,Misandry
 nee porandhu enna pudunguna nara naye    porakamaye irundirukalam neyellam,Misandry
 super bro   super advice,None-of-the-above
 neenga elam thirundhave mateenga  ,None-of-the-above
 katrina neega romba cute       ashiq bro neega semma   bro unga show vera level bro          ,None-of-the-above
 anna super naa naa lawrence anna fan na   ,None-of-the-above
 hiii ram anna       ethuvum kadanthu pokum,None-of-the-above
 kuttyma jaya ennada pandrathu ella vetthi,None-of-the-above
 gopi sir yanna avangaluku support panninaga,None-of-the-above
 superb machi  fantastic  i like u,None-of-the-above
 ni yaarukkuda pirantha pottah paylay,Misandry
 magi priya  hmm ok thank u,None-of-the-above
 na sent panna sent aagala bro ,None-of-the-above
 priya priya  un number or insta i d sollu di,None-of-the-above
 unalm v u vachuruklm la athnda tamiln pna thappu nanum hindu thn aandal na yaru nu kuda teriyathu,None-of-the-above
 aana na en amma ku na earn pana elaathaium kodukanum nu than ninaikuran,None-of-the-above
 ithula mooku enga udaiyuthu  yenda ipdi title vachu   nee la youtube channel nadathi ena pana pora,None-of-the-above
 manam ketta peravee nee heart attack ounaku varum,Misandry
 pika reviews  yen sir kolaillkireenga   badu poodunu  ,Misandry
 pombala moothirathai kudippavan gopi nath,Misandry
 hats of bro avangalum oru manusangathanu putiyathavangaluku puriyavainga bro,None-of-the-above
 boss enku oru santegam cler panividdunga lgbt flag tala kila partha kundalini sakthijoda   couler varuthu ithu avanga venumnu panata or ithukum kundalinikum samntham ethum irukka ethukkaga ivanga flg kundalinda shakthi vadivila irukku,None-of-the-above
 yanda ithukku mada dis like hu     ,None-of-the-above
 china paiya pulla mattana chattani,Xenophobia
 pradeep harris ethuvum theriyamale methavi pola ularuvathu  iyarkaiyai ivangathan padachapula,None-of-the-above
 sister unga nalla manasukku       neenga unga frends yellorum nalla erukkanum,None-of-the-above
 namada nenaichavanga kuda sera mudiala    avangalavdu serndu valatum   vidungada    ,None-of-the-above
 hello frnds thirunagai romba nalla vanga pls mariyadha kudunga prank super,Hope-Speech
 sa          my age,None-of-the-above
 hi bro suck pandrappo maximum   evlo neram thaakku pidippeenga ,None-of-the-above
 vasudev chandrasekar  athalam only rech boys ku than namaku kadaisi varaikum tik tok um web series than thali ezhuthu ,None-of-the-above
 otha thu    ennala porumaiya intha video va paakka kooda mudiyala     irritating mental    periya mairu maathiri pesuthu saniya,Transphobic
 devadass nu katta varthaiya    i raja,Misandry
 a        bro illa sis,None-of-the-above
 sir durai murugan oru psycho  avaru podra video va ippo yarum parkkarathillai sir ,None-of-the-above
 shinchan shinchan  ellaraium kanaku edukatha    aduthavan kadhai unekedhuku ipdila pannitu irundha nee sorgathuku poga mata    naragathuku than pova,None-of-the-above
 harish balaji  neeyum   ah videos la iruka paithiyatha pathi pesuna unaku kovam varuthi,Misandry
 ramesh selvaraj  pon namer people,None-of-the-above
 hi karthi nan uanga kuda us ku varan,None-of-the-above
 raja  potta  kuja  looosu,Misandry
 noo ga       yarum munnadi vara madenkuragh     ,None-of-the-above
 yerkanave kuthuna madhiri dhana iruku    ,None-of-the-above
 homosexual thappu na inga naraya per regai thenjurunju     joke solringalla athuvum thappu tha      athu epti unga uyrimayo unga virupao unarvo antha mari homosexual um avanga urimai    ithuku yenna pathi thappa reply comment panna poringalo avanga yellarukum thanks     support panravangaluku nandri  ,Counter-speech
 andha manusu tha sir kadavul          ,None-of-the-above
 vijay visvasi  nalla kolaikira dog visvasi,None-of-the-above
 acho antha akka rmba anbanavanga   avangala ipdi emathitingale broo,None-of-the-above
 antha akka eppadi othugitanga ninga prank panuninganu,None-of-the-above
 ethuga athigam iruntha unakku enna da punda mavane,Misandry
 seman nee i orru lusu,Misandry
 neinga saptu naainga sakanuma  ena panitu erukeinga,None-of-the-above
 ipo corona vanthathuku karaname ponnu than da,Misogyny
 sir women sa ellarum adimaiya dhan sir ninaikkiraanga you are great sir ,None-of-the-above
 corona virus kills   caste murders  ,None-of-the-above
 bro neega serious aa vera lvl    tmp army summa therika vidurom ,None-of-the-above
 hi  neenga enthaa ooru   whatsapp number send me,None-of-the-above
 prank panjnga ila paralogam ponga but ipdi thirunangai ah prank panathinga    avanga unmaiyave ne thirunangainu nenaichitanga    last la ne prank nu solrappa avanga manasu valikatha    and ithe maari nijamave yaarachi avanga kita help keta avanga serious  ah edukama prank nu than nenaipanga      prank panunga vena solala but yaaraiyum kasta padugha  vena   ,Counter-speech
