Comments,Label
kapu ante  balupu kaaadureddy chowdary veellaki unnantha balupu kapu ki undadu,1
మోహన బాబు గాడు ఒక వేస్ట్ ఫెల్లోవాడి ఎదుట ఎవడైనా ఎదుగుతుంటే ఒరవలేడు,1
ఈ వీడియో చూసి మనిషివా మోహన్ బాబు వా,1
చంటి పిల్లోడు మాట్లాడితే ఒక తండ్రి ఎలా మురిసిపోతాడో అలా ఉంది చిరు పరిస్థితి,0
నమస్కారం గురువు గారు super mee speech,0
ఆయన పిట్టకథలను బాగా enjoy చేస్తాం అంతర్లీనంగా ఓక అద్భుతవేదాంతవాక్యం చెబుతారు దానిని వదిలేస్తాం అదీమనం “దేవుడు ఒక్కడే నీ మఠం కానంతమాత్రాన వేరేవారిని దూషించనవసరణలేదు”,0
కార్తికేయన్   congratulations ఫర్ బిగ్ రెస్పాన్స్ ఫ్రమ్ పవన్ కళ్యాణ్ అన్న,0
congress chesina aa thappu ippudu congress party address lekunda poyindhi,1
maadi andhara guntur naa aveda telangana khammam im telugu peoplesjai telugu,0
ma daridram vadili poindi ra babu,1
ప్రెసెంట్ మా ఎలక్షన్ లో ఎలా మాట్లాడారో అన్నయ్య చిరంజీవి same to same   years బాక్ అలానే మాట్లడిండూ కల్మషం లేని మనిషి ,0
legendary అంటేనే ntr anr తర్వాత చిరు  ఆయన సినిమాలు నిజజీవితానికి అద్దం పడతాయి యువతకు దిశానిర్దేశం చేస్తాయి ఎవడో ఏదో అన్నంత మాత్రాన legend కాకుండా పోతారా,0
మెగాస్టార్ చిరంజీవి గారు అప్పటికి ఇప్పటికి ఎప్పటికీ లెజెండరీ ఆక్టర్ in world,0
miss u sirr నిజాన్ని సినిమా లో చక్కగా చూపించారు గ్రేట్ లెజెండ్,0
ఇప్పుడు ఉన్న కాలం లో ఇలాంటి సినిమా లకు సపోర్టు ఉండదు miss you సార్,0
అంబేద్కర్ విలువ మీకు తెలిసినట్టుగా రిజర్వేషన్ తీసుకున్న వ్యక్తులకి తెలియలేదు కనీసం ఇది చూసిన తర్వాత అయినా తెలుస్తుంది,0
road pakkana vallu andaru bayatiki vachavuga,1
mirror mirror ichadu devudu podhune chusuko amma chance ela ichestaru nee moham nuvy ni ae face petukoni vachestaru amma babu industry ki,1
chavu nenu avadu apadu,1
swathi naidu ki srireddy ki cheppu amma pathivratha,1
chi chi ye graham nundi ocharra babu vellu  veellani adavallu ani kooda antara,1
direct red light area nunchi vaccharu anukuntathu thu,1
vammoooem anna action aah e action movie lo chala hits vachevi,0
i love you rakul dhairam ga undu,0
vippi thiriginaudu lendhi evalla ed case book ithy noppi vasthundha niku siggu undale kadha annam thintunava inka m thintunav,1
ktr kuda press meet padthey baguntadi,0
parents ani ippudu antunnav meru movies lo chese romance parents ni drushti lo pettukoni children ni drushtilo  pettukoni chesthunnara,1
శ్రీదేవిగారు చెప్పిన  సమాధానంలో  ఎంత  హుందాతనం సౌమ్యం రాజసం ఠీవి మర్యాద  ఉన్నాయో  హ్యాట్సాఫ్  టూ శ్రీదేవిగారు,0
మీరు నిజంగా అడిగారో లేదో తెలియదుగాని మీ సంస్కారానికి మీ హుందాతనానికి మీ ఓర్పుకి వందనాలు ,0
శ్రీదేవి గారి మీద గౌరవం మరింత పెరిగింది,0
ఎదో వొక్క character చేయకపోతే శ్రీదేవి గారి విలువ తగ్గిపోదు,0
నాగ్ అశ్విన్ సింప్లిసిటీ కీ ఒక లైక్ కొట్టండి,0
చెప్పడం ఒకే అలాగే చేసి చూపిస్తే బాగుంటది  శ్రీ రెడ్డి,0
చాలా చక్కగా చెప్పినందుకు అది కూడా తెలుగులో థాంక్స్ శ్రీ రెడ్డి గారు,0
super ga chepparu like a teacher good knowledge,0
chala baga chepparu sri reddy garu  plz continue and all the best,0
మీరు చెప్పే టాపిక్ వల్ల ఉపయోగం చాలా ఉంది,0
దీన్ని రోడ్డమీదవదిలేసారు దీనికి రాకేష్ మాస్టర్ కరెక్ట్,1
సంస్కారవంతమైన భాష సంస్కారం లేని భాష ఈ రెండు  ప్రజలు గమనిస్తున్నారు రాజకీయంలో ఉన్న ఎవరైనా వారు మాట్లాడుతూ తీరు పైన ఉంటుంది వారి భవిష్యత్తు ఇలా బూతులు మాట్లాడే వైసిపి తరపున వకాల్తా మీ కైనా సిగ్గు అనిపిస్తే లేదా పార్టీ నుంచి ఒక మంచి సంస్కారవంతులు మేధావులు ఉన్నారు వారి ని పెట్టుకోండి రా వీరిని చూస్తుంటే ఒక మేలుజాతి గేదె మరియు ఒక కంచర గాడిదను చూసినట్లు ఉంది,0
అమ్మ నీకు యామిని పరిస్తితి గురించి తెలుసుకదా నీకూ  అదే పరిస్థితి  వస్తుందని అనుకుంటున్నాము,0
జన్మదిన శుభాకాంక్షలు నాగార్జున గారు మీరు మరిన్ని పుట్టినరోజు జరుపుకోవాలని మనస్ఫూర్తిగా కోరుకుంటున్నాను,0
మీరు ఎందుకు గెలవలేదు ఇంత మంచిగా మాట్లాడుతున్నారు,0
కళ్యాణ్ అన్న మనస్పూర్తిగా నవ్వుతున్నారు అది చాలు మా ఫ్యాన్స్ కి,0
 true mamu monna ap liquor tagamu ongolu lo worest quality india lo akkada vundadu,1
vallu ias లు ela ayyaro maku doubt a,1
paramboku ias officers ni vetiki kcr jagan tesku vachi ap telangana lo pedtaru,1
votes vesi gelipinchukonivisham taaguthunnaru ap people,1
  lani tondaraga jail ki pampali  appude prajalu prasaanthanga untaru ,1
vote vesetappudu jagratthaga alochinchi nijayathi parulaki vote veyyali lekapothe ilaage untundhi,0
arey babu neevu mandu thagava pachi abaddalu chepputhunnaru neevu press munduku vachi matladedi mandu kotti kada dhairyam kosam,1
యిప్పుడు తెలుస్తుంది police la బుద్ది ఈ నిండితులను police lu యేమి chestaro మైనర్ ayete యేంటి మేజర్ ayete యేంటి తప్పు తప్పే వాళ్లకు siksha పడాలి,0
confirm ga cheptunna one week lo case close chestaru ammai ku justice garagadu ade poor people inte ippatile encounter chesindevallu,0
సార్ సజ్జనర్ సార్ మీరు ఎక్కడ ఉన్నారు పోలీసులు డబ్బున్న రాజకీయ నాయకుల కొడుకులను ఎన్కౌంటర్ చేస్తే రాష్ట్ర ప్రజలు ఫ్రెండ్లీ పోలీసులను చూడాలనుకుంటున్నారు,0
major minor ani alochinchi crime chesara every crime must be punished minor musugulo mla kodkuni tapinchela unaru a  ichi,0
cc lo unnadhi audi car and  nd car ki  bumper ledhu kani ippudu unnadhi  audi car benz ayindhi,0
traffic police pikthunara   nundi number plate petkokunda tr number tho untey,1
media mundhu enduku pettatledhuasalu nijamganey arrest chesara,0
andarni encounter chesi padeyandi sir file close cheseyandi matter over,1
evidence unna mla kodukuni arrest cheyaledhu police lu ki dammu ledhu,1
minor major ani kadhu mind set important major ithe emina chayacha first e role thisayali,0
first aa ammai family ki security ivvandi night night emaina jaragochu,0
disha case lo encounter chesaru mari e case lo encounter chese dammu undaha,1
మీ ఇద్దరి తెలివి కలుపుతె కూడా ఆయన తెలివిలొ వెయ్యొబాగమ్ కూదలేదు ఆయనను కామెంట్ చేసి అర్హత  లేదు,1
