Comments,Label
పవన్ కళ్యాన్ గారు చిరంజీవి గారు పెర్సనల్ లైఫ్ కూడా గ్రేట్ నాగబాబు ని సేవ్ చేసారు స్వార్థం కొంత విడనాడి,non-hate
ఓపెన్ హార్ట్ విత్ ఆర్కేఇంటర్వ్యూ అంటే మనసులో ఉన్నది బైటకి తీయాలి అనే ఉదేసం ... నిజాలు నిప్పు లాంటివి .. చాలా థాంక్స్ సార్ మేవల్ల చాలా విషయాలు నేర్చుకుంటున్న ...,non-hate
"RK గారు మీకు, మీ టీం కి దన్యవాదాలు, సుతి మెత్తగా ప్రశ్నలు వర్ణించారు  అహంకారికి ...అహంకారం కాస్త తగ్గినట్లు అనిపిస్తొంది",non-hate
బ్రదర్ ల గురించి మీరు బాగా చెప్పారు ego లేకుండా చెప్పారు,non-hate
సార్ కెసిఆర్ గారు విషయాలను పూసగుచ్చినట్లు చెప్తున్నారు మాధవ రెడ్డి నయీమ్ ల సంబంధించిన వివరంగా మాట్లాడడానికి ఇబ్బంది పడుతున్నారు మీరు కూడా హండ్రెడ్ పర్సెంట్  ఫేక్,hate
దిలీప్ చందర్ సార్ గారు మిరు ప్రతివిషయాన్ని వక్రీకరించి చెప్తున్నారు మీరు చెప్తున్నా మాటల్లో కొన్ని అబద్దాలు కొట్టొచ్చినట్టు కనపడుతున్నాయి,hate
మోహన్ బాబు గారు కొన్ని ప్రశ్నలకు సమాధానం చెప్పలేక బిక్కమొహం వేశాడు. నీళ్లు నములుతున్నాడు,hate
నాయకురాలు సినిమా నుండి నేను నాగబాబు అభిమానిని. మెగా బ్రదర్స్ అంటే చాలా ఇష్టం. గొప్ప అన్నదమ్ములు,non-hate
రజినీకాంత్ గారితో open heart program చూడాలని ఉంది.,non-hate
"Love U Mohan Sir, మన బతేనయ్యకోన సాక్షిగా మీరు కాక ఇంక ఎవరు సినీ కళామ తల్లీ కి నిజమైన నీరాజనం పట్టే కళామ తల్లి ముద్దుబిడ్డ మీరే",non-hate
"Minority ayithe vadhileyaala , vaallemayina Nawab laa , vaallakemayina kommulu molachaaya , vaallemayina swargam lonchi oodipaddaara , minorities ki ee special treatment endhiraa",hate
Note this point.. minorities kabatti vadileyandi... Ranakeeyanakula ilanti appeasements Valle ivaala minorities jaripe dhamana Kanda lo majority people Bali avtunnaru..,hate
absconding ....nayeem and madhav reddy relation gurinchi prathi mata fake cheputhunnadu... telusu kani abadham  cheputhunnadu...,hate
"Paritala nu nuvve sampinavu raa nennu gaali, vaana devudu sampeedu",hate
"Assaminchani suryudu ma paritala ravanna, champi chindhi nuvu nikodukey, andukey ni maranam uhathitham.",hate
Niku sambhamdam leda anduke ni shavam kuda dorakakunda chesadu god,hate
Mahanu baava ela kannavayya ee Basmasurani,hate
"Arey ysr garu Mee కిరాతక కుమారుడు jaggu హస్తం 100 పర్సెంట్ ఉంది. సీన్ అయిపోయింది immediately Bangalore jump అండ్ అక్కడ సెక్యూరిటీ  సిబ్బంది హడావిడి కూడా జరిగింది అంతా afternoon 2-30 pm to 4-45pm Kalla bellary nundi escape ani telusu. Akkada aa హడావిడి situation lo కొందరు  jaggu body guards and securities హఠాత్తుగా , కంగారుగా అక్కడి ట్రాఫిక్ లో struck aie , chala problem tho duty ki reach అయ్యారంట.",hate
Evaru adigaruu raaaaaaaa ninnu,hate
పరిటాల రవి అన్న పేరు వింటేనే ఏదో తెలియని  పులకరింత మన శరీరం లో....జయహో పరిటాల...... మనిషి పుట్టుక 100 సంవత్సరము   లు అవసరం లేదు....అన్న లా ఒక్క రోజు చాలు..,non-hate
విలువలు తెలిసిన మనిషి విలువైన మనిషి ...,non-hate
Rayalaseema simham paritala Ravi telugurashtrala devudu NTR but family members of both have utterly failed to carry the legacy of these both in their respective range and categories,hate
అనంతపురం లో పుట్టినందుకు గర్వంగా వుంది నాది తాడిపత్రి నియోజకవర్గం శ్రీరామ్ అన్నకు ఓటు వేసే అవకాశం లేనందుకు బాధగా వుంది. జై పరిటాల,non-hate
పరుచూరి గోపాల కృష్ణ గారి కి నమస్తే మిమ్ములను మొదటిసారి భార్గవ రాముడి సినిమాలో చూసాను సూపర్ వెరైటీ యాక్షన్ సార్,non-hate
పరిటాల శ్రీరాములు భూస్వాములు భూములు పేదలకు ఇచ్చేయాలి అని బలవంతం చెయ్యటం తప్పు సర్ డబ్బెవరికి చేదు ఇస్తే నీ భూములు ఇచ్చుకో అంతేగాని బలవంతం గా లాక్కోవాలి అనుకోవటం తప్పు అందుకే చచ్చాడు ...ఇక పరిటాల రవి ఒక రౌడీ అలాటివాడి గురించి మీరు చెప్పటం అంటే కులగజ్జి కాకా ఏమిటి ది సర్ బుజం మీద కమ్యూనిస్ట్ కండువా వేసుకుని కాస్ట్ ఫీలింగ్ చూపిస్తున్నారు పరిటాల రవి అనేవాడు కూడా కమ్యూనిస్ట్ రూపం లో ఉన్న ఒక రౌడీ అంటే నయీమ్ కి పరిటాల రవి కి తేడా ఏమి ,hate
Johar ravanna Ilanti lavada politics ki meelanti powerful leaders asalu unte ... Okkokadu darilo undevadu,hate
Bro mee ANCHOING chala chal chala decent gaa untundhi,non-hate
నీకు అసమంటి అన్న తమ్ముడు ఉండటం చాలా చాలా అదృష్టవంతుడివి అన్న.,non-hate
Ravi anna oudi ounte nani vamsi anil kumar ambanti lanti vaalu noru lepevaru kaademo,hate
దేనివల్లనష్టపోయడంటే(ఆరెంజ్ )సినిమావల్ల తరువాతపవన్కళ్యాణ్ save చేసాడు,non-hate
mohan babu oppukunna oppukokapoyina chiranjeevi peddankanni vachchina gouravam m taggipodu,hate
చిరంజీవి గారు  ఇష్టం లేనప్పుడు  ఆయనతో  ఎందుకు వాయ్స్  ఓవర్ ఎందుకు చేయుంచుకున్నారు మీ సినిమాలో.,hate
